train_cycle,hits_discovered,acquisition_method,architecture,n_start,seed,dataset,enrichment,id
0,1,Similarity,mlp,8,6,VDR,0,mlp 8 6 VDR
1,7,Similarity,mlp,8,6,VDR,0,mlp 8 6 VDR
2,9,Similarity,mlp,8,6,VDR,-0.7567886073911305,mlp 8 6 VDR
3,9,Similarity,mlp,8,6,VDR,0,mlp 8 6 VDR
4,9,Similarity,mlp,8,6,VDR,0,mlp 8 6 VDR
5,9,Similarity,mlp,8,6,VDR,1.1246459801902855,mlp 8 6 VDR
6,9,Similarity,mlp,8,6,VDR,1.0359157849830067,mlp 8 6 VDR
7,9,Similarity,mlp,8,6,VDR,0.9601626824550733,mlp 8 6 VDR
8,9,Similarity,mlp,8,6,VDR,0.8947337557803596,mlp 8 6 VDR
9,9,Similarity,mlp,8,6,VDR,0.8376530730025253,mlp 8 6 VDR
10,9,Similarity,mlp,8,6,VDR,0.787418691802801,mlp 8 6 VDR
11,9,Similarity,mlp,8,6,VDR,0.7428685739465348,mlp 8 6 VDR
12,9,Similarity,mlp,8,6,VDR,0.703089579665972,mlp 8 6 VDR
13,9,Similarity,mlp,8,6,VDR,1.0010313222839562,mlp 8 6 VDR
14,9,Similarity,mlp,8,6,VDR,0.9526136020167719,mlp 8 6 VDR
15,9,Similarity,mlp,8,6,VDR,0.9086635129366583,mlp 8 6 VDR
0,1,Similarity,mlp,8,7,ALDH1,0,mlp 8 7 ALDH1
1,2,Similarity,mlp,8,7,ALDH1,-0.22029091406968335,mlp 8 7 ALDH1
2,10,Similarity,mlp,8,7,ALDH1,-0.12936805206527535,mlp 8 7 ALDH1
3,23,Similarity,mlp,8,7,ALDH1,-0.7325795612361123,mlp 8 7 ALDH1
4,31,Similarity,mlp,8,7,ALDH1,-0.42520780862515006,mlp 8 7 ALDH1
5,42,Similarity,mlp,8,7,ALDH1,0.520195753098232,mlp 8 7 ALDH1
6,46,Similarity,mlp,8,7,ALDH1,1.8056169274418585,mlp 8 7 ALDH1
7,51,Similarity,mlp,8,7,ALDH1,2.4491130229361655,mlp 8 7 ALDH1
8,53,Similarity,mlp,8,7,ALDH1,3.2003006920374473,mlp 8 7 ALDH1
9,59,Similarity,mlp,8,7,ALDH1,3.658994151621605,mlp 8 7 ALDH1
10,63,Similarity,mlp,8,7,ALDH1,3.698876717759366,mlp 8 7 ALDH1
11,64,Similarity,mlp,8,7,ALDH1,3.8689739877581086,mlp 8 7 ALDH1
12,68,Similarity,mlp,8,7,ALDH1,3.809840770879977,mlp 8 7 ALDH1
13,71,Similarity,mlp,8,7,ALDH1,3.922975715441508,mlp 8 7 ALDH1
14,80,Similarity,mlp,8,7,ALDH1,3.803102222101699,mlp 8 7 ALDH1
15,91,Similarity,mlp,8,7,ALDH1,3.698773666976063,mlp 8 7 ALDH1
0,1,Similarity,mlp,8,7,PKM2,0,mlp 8 7 PKM2
1,1,Similarity,mlp,8,7,PKM2,0,mlp 8 7 PKM2
2,2,Similarity,mlp,8,7,PKM2,0,mlp 8 7 PKM2
3,2,Similarity,mlp,8,7,PKM2,0,mlp 8 7 PKM2
4,2,Similarity,mlp,8,7,PKM2,0,mlp 8 7 PKM2
5,2,Similarity,mlp,8,7,PKM2,0,mlp 8 7 PKM2
6,2,Similarity,mlp,8,7,PKM2,0,mlp 8 7 PKM2
7,2,Similarity,mlp,8,7,PKM2,0.49746797932765074,mlp 8 7 PKM2
8,3,Similarity,mlp,8,7,PKM2,0.4646276617351597,mlp 8 7 PKM2
9,3,Similarity,mlp,8,7,PKM2,0.8717094767911118,mlp 8 7 PKM2
10,3,Similarity,mlp,8,7,PKM2,2.052188161939765,mlp 8 7 PKM2
11,3,Similarity,mlp,8,7,PKM2,2.3269296281060976,mlp 8 7 PKM2
12,3,Similarity,mlp,8,7,PKM2,2.2054068012987766,mlp 8 7 PKM2
13,3,Similarity,mlp,8,7,PKM2,2.0959469389207674,mlp 8 7 PKM2
14,3,Similarity,mlp,8,7,PKM2,3.660871183545687,mlp 8 7 PKM2
15,3,Similarity,mlp,8,7,PKM2,4.131140655595663,mlp 8 7 PKM2
0,1,Similarity,mlp,8,7,VDR,0,mlp 8 7 VDR
1,2,Similarity,mlp,8,7,VDR,0,mlp 8 7 VDR
2,2,Similarity,mlp,8,7,VDR,0,mlp 8 7 VDR
3,2,Similarity,mlp,8,7,VDR,0,mlp 8 7 VDR
4,2,Similarity,mlp,8,7,VDR,0,mlp 8 7 VDR
5,2,Similarity,mlp,8,7,VDR,0,mlp 8 7 VDR
6,3,Similarity,mlp,8,7,VDR,-0.5179578924915036,mlp 8 7 VDR
7,5,Similarity,mlp,8,7,VDR,-0.9601626824550737,mlp 8 7 VDR
8,6,Similarity,mlp,8,7,VDR,-0.44736687789018026,mlp 8 7 VDR
9,8,Similarity,mlp,8,7,VDR,0.4188265365012631,mlp 8 7 VDR
10,9,Similarity,mlp,8,7,VDR,0.3937093459014007,mlp 8 7 VDR
11,9,Similarity,mlp,8,7,VDR,0.3714342869732672,mlp 8 7 VDR
12,10,Similarity,mlp,8,7,VDR,0.703089579665972,mlp 8 7 VDR
13,10,Similarity,mlp,8,7,VDR,1.668385537139927,mlp 8 7 VDR
14,11,Similarity,mlp,8,7,VDR,2.8578408060503158,mlp 8 7 VDR
15,12,Similarity,mlp,8,7,VDR,3.0288783764555274,mlp 8 7 VDR
0,1,Similarity,mlp,8,8,ALDH1,0,mlp 8 8 ALDH1
1,13,Similarity,mlp,8,8,ALDH1,0.44058182813936675,mlp 8 8 ALDH1
2,26,Similarity,mlp,8,8,ALDH1,-0.25873610413055115,mlp 8 8 ALDH1
3,36,Similarity,mlp,8,8,ALDH1,0.8241520063906265,mlp 8 8 ALDH1
4,41,Similarity,mlp,8,8,ALDH1,1.0630195215628762,mlp 8 8 ALDH1
5,45,Similarity,mlp,8,8,ALDH1,1.2715896186845672,mlp 8 8 ALDH1
6,49,Similarity,mlp,8,8,ALDH1,1.5616146399497155,mlp 8 8 ALDH1
7,62,Similarity,mlp,8,8,ALDH1,1.2245565114680832,mlp 8 8 ALDH1
8,75,Similarity,mlp,8,8,ALDH1,0.930319968615537,mlp 8 8 ALDH1
9,85,Similarity,mlp,8,8,ALDH1,0.765062413520881,mlp 8 8 ALDH1
10,87,Similarity,mlp,8,8,ALDH1,0.9322372215491086,mlp 8 8 ALDH1
11,93,Similarity,mlp,8,8,ALDH1,1.152460336779011,mlp 8 8 ALDH1
12,98,Similarity,mlp,8,8,ALDH1,1.33722887984529,mlp 8 8 ALDH1
13,103,Similarity,mlp,8,8,ALDH1,1.401062755514824,mlp 8 8 ALDH1
14,116,Similarity,mlp,8,8,ALDH1,1.1735286856770952,mlp 8 8 ALDH1
15,121,Similarity,mlp,8,8,ALDH1,1.1990530019318006,mlp 8 8 ALDH1
0,1,Similarity,mlp,8,8,PKM2,0,mlp 8 8 PKM2
1,1,Similarity,mlp,8,8,PKM2,0,mlp 8 8 PKM2
2,1,Similarity,mlp,8,8,PKM2,0,mlp 8 8 PKM2
3,1,Similarity,mlp,8,8,PKM2,0,mlp 8 8 PKM2
4,2,Similarity,mlp,8,8,PKM2,-0.631338837469475,mlp 8 8 PKM2
5,5,Similarity,mlp,8,8,PKM2,-2.3174744378654983,mlp 8 8 PKM2
6,11,Similarity,mlp,8,8,PKM2,-5.3530374884436185,mlp 8 8 PKM2
7,16,Similarity,mlp,8,8,PKM2,-6.964551710587111,mlp 8 8 PKM2
8,16,Similarity,mlp,8,8,PKM2,-5.575531940821917,mlp 8 8 PKM2
9,16,Similarity,mlp,8,8,PKM2,-4.358547383955557,mlp 8 8 PKM2
10,17,Similarity,mlp,8,8,PKM2,-4.1043763238795306,mlp 8 8 PKM2
11,20,Similarity,mlp,8,8,PKM2,-4.266037651527847,mlp 8 8 PKM2
12,20,Similarity,mlp,8,8,PKM2,-2.940542401731702,mlp 8 8 PKM2
13,21,Similarity,mlp,8,8,PKM2,-2.445271428740895,mlp 8 8 PKM2
14,24,Similarity,mlp,8,8,PKM2,-2.329645298619983,mlp 8 8 PKM2
15,24,Similarity,mlp,8,8,PKM2,0,mlp 8 8 PKM2
0,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
1,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
2,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
3,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
4,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
5,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
6,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
7,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
8,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
9,1,Similarity,mlp,8,8,VDR,0,mlp 8 8 VDR
10,1,Similarity,mlp,8,8,VDR,0.3937093459014007,mlp 8 8 VDR
11,1,Similarity,mlp,8,8,VDR,0.7428685739465349,mlp 8 8 VDR
12,1,Similarity,mlp,8,8,VDR,1.4061791593319446,mlp 8 8 VDR
13,1,Similarity,mlp,8,8,VDR,1.334708429711941,mlp 8 8 VDR
14,1,Similarity,mlp,8,8,VDR,1.2701514693556961,mlp 8 8 VDR
15,1,Similarity,mlp,8,8,VDR,1.2115513505822109,mlp 8 8 VDR
0,1,Similarity,mlp,8,9,ALDH1,0,mlp 8 9 ALDH1
1,2,Similarity,mlp,8,9,ALDH1,0,mlp 8 9 ALDH1
2,3,Similarity,mlp,8,9,ALDH1,0.5174722082611023,mlp 8 9 ALDH1
3,7,Similarity,mlp,8,9,ALDH1,0.3662897806180565,mlp 8 9 ALDH1
4,11,Similarity,mlp,8,9,ALDH1,0.35433984052095846,mlp 8 9 ALDH1
5,14,Similarity,mlp,8,9,ALDH1,0.8669929218303869,mlp 8 9 ALDH1
6,20,Similarity,mlp,8,9,ALDH1,0.7808073199748577,mlp 8 9 ALDH1
7,25,Similarity,mlp,8,9,ALDH1,0.8022956454446062,mlp 8 9 ALDH1
8,30,Similarity,mlp,8,9,ALDH1,0.707043176147808,mlp 8 9 ALDH1
9,33,Similarity,mlp,8,9,ALDH1,0.5987444975380809,mlp 8 9 ALDH1
10,38,Similarity,mlp,8,9,ALDH1,0.7217320424896323,mlp 8 9 ALDH1
11,51,Similarity,mlp,8,9,ALDH1,0.4939115729052901,mlp 8 9 ALDH1
12,63,Similarity,mlp,8,9,ALDH1,0.4793839380577454,mlp 8 9 ALDH1
13,72,Similarity,mlp,8,9,ALDH1,0.46702091850494165,mlp 8 9 ALDH1
14,80,Similarity,mlp,8,9,ALDH1,0.695424406327168,mlp 8 9 ALDH1
15,94,Similarity,mlp,8,9,ALDH1,0.5893650348478343,mlp 8 9 ALDH1
0,2,Similarity,mlp,8,9,PKM2,0,mlp 8 9 PKM2
1,2,Similarity,mlp,8,9,PKM2,0,mlp 8 9 PKM2
2,2,Similarity,mlp,8,9,PKM2,1.538730517764544,mlp 8 9 PKM2
3,2,Similarity,mlp,8,9,PKM2,2.7742057406543514,mlp 8 9 PKM2
4,2,Similarity,mlp,8,9,PKM2,3.156694187347374,mlp 8 9 PKM2
5,2,Similarity,mlp,8,9,PKM2,5.214317485197371,mlp 8 9 PKM2
6,2,Similarity,mlp,8,9,PKM2,6.423644986132343,mlp 8 9 PKM2
7,2,Similarity,mlp,8,9,PKM2,7.462019689914761,mlp 8 9 PKM2
8,2,Similarity,mlp,8,9,PKM2,9.292553234703194,mlp 8 9 PKM2
9,3,Similarity,mlp,8,9,PKM2,8.717094767911112,mlp 8 9 PKM2
10,3,Similarity,mlp,8,9,PKM2,9.029627912534965,mlp 8 9 PKM2
11,3,Similarity,mlp,8,9,PKM2,9.307718512424392,mlp 8 9 PKM2
12,3,Similarity,mlp,8,9,PKM2,10.291898406060957,mlp 8 9 PKM2
13,3,Similarity,mlp,8,9,PKM2,10.829059184423965,mlp 8 9 PKM2
14,3,Similarity,mlp,8,9,PKM2,10.98261355063706,mlp 8 9 PKM2
15,3,Similarity,mlp,8,9,PKM2,10.804521714634813,mlp 8 9 PKM2
0,1,Similarity,mlp,8,9,VDR,0,mlp 8 9 VDR
1,3,Similarity,mlp,8,9,VDR,0,mlp 8 9 VDR
2,4,Similarity,mlp,8,9,VDR,-0.7567886073911301,mlp 8 9 VDR
3,4,Similarity,mlp,8,9,VDR,-0.6785667203958066,mlp 8 9 VDR
4,5,Similarity,mlp,8,9,VDR,-0.6150001308997197,mlp 8 9 VDR
5,6,Similarity,mlp,8,9,VDR,-1.1246459801902855,mlp 8 9 VDR
6,8,Similarity,mlp,8,9,VDR,-2.0718315699660144,mlp 8 9 VDR
7,10,Similarity,mlp,8,9,VDR,-2.4004067061376846,mlp 8 9 VDR
8,11,Similarity,mlp,8,9,VDR,-2.684201267341079,mlp 8 9 VDR
9,13,Similarity,mlp,8,9,VDR,-2.512959219007579,mlp 8 9 VDR
10,14,Similarity,mlp,8,9,VDR,-1.9685467295070036,mlp 8 9 VDR
11,14,Similarity,mlp,8,9,VDR,-1.48573714789307,mlp 8 9 VDR
12,15,Similarity,mlp,8,9,VDR,-1.4061791593319448,mlp 8 9 VDR
13,15,Similarity,mlp,8,9,VDR,-1.3347084297119416,mlp 8 9 VDR
14,16,Similarity,mlp,8,9,VDR,-0.9526136020167719,mlp 8 9 VDR
15,17,Similarity,mlp,8,9,VDR,-0.30288783764555305,mlp 8 9 VDR
0,2,Similarity,rf,64,0,ALDH1,0,rf 64 0 ALDH1
1,16,Similarity,rf,64,0,ALDH1,-1.7731435937121205,rf 64 0 ALDH1
2,32,Similarity,rf,64,0,ALDH1,-2.280925852928215,rf 64 0 ALDH1
3,43,Similarity,rf,64,0,ALDH1,-2.406567818855605,rf 64 0 ALDH1
4,49,Similarity,rf,64,0,ALDH1,-1.8931655799999922,rf 64 0 ALDH1
5,55,Similarity,rf,64,0,ALDH1,-1.5427999374524528,rf 64 0 ALDH1
6,64,Similarity,rf,64,0,ALDH1,-1.632038171939579,rf 64 0 ALDH1
7,68,Similarity,rf,64,0,ALDH1,-1.4353596736290168,rf 64 0 ALDH1
8,73,Similarity,rf,64,0,ALDH1,-1.3146969016642591,rf 64 0 ALDH1
9,81,Similarity,rf,64,0,ALDH1,-1.4000885962590859,rf 64 0 ALDH1
10,84,Similarity,rf,64,0,ALDH1,-1.331650452316088,rf 64 0 ALDH1
11,86,Similarity,rf,64,0,ALDH1,-1.172394889910896,rf 64 0 ALDH1
12,90,Similarity,rf,64,0,ALDH1,-1.0842316403194303,rf 64 0 ALDH1
13,94,Similarity,rf,64,0,ALDH1,-1.0303223930100986,rf 64 0 ALDH1
14,105,Similarity,rf,64,0,ALDH1,-1.1678599700868788,rf 64 0 ALDH1
15,111,Similarity,rf,64,0,ALDH1,-1.2007580682314583,rf 64 0 ALDH1
0,2,Similarity,rf,64,0,ALDH1,0,rf 64 0 ALDH1
1,16,Similarity,rf,64,0,ALDH1,-1.6367479326573418,rf 64 0 ALDH1
2,32,Similarity,rf,64,0,ALDH1,-2.566041584544242,rf 64 0 ALDH1
3,43,Similarity,rf,64,0,ALDH1,-2.552420413937763,rf 64 0 ALDH1
4,49,Similarity,rf,64,0,ALDH1,-2.36645697499999,rf 64 0 ALDH1
5,55,Similarity,rf,64,0,ALDH1,-2.189780556384126,rf 64 0 ALDH1
6,64,Similarity,rf,64,0,ALDH1,-2.2333153931804763,rf 64 0 ALDH1
7,68,Similarity,rf,64,0,ALDH1,-2.1152668874532883,rf 64 0 ALDH1
8,73,Similarity,rf,64,0,ALDH1,-2.0563207949107642,rf 64 0 ALDH1
9,81,Similarity,rf,64,0,ALDH1,-2.0088227685456452,rf 64 0 ALDH1
10,84,Similarity,rf,64,0,ALDH1,-1.8587620896912063,rf 64 0 ALDH1
11,86,Similarity,rf,64,0,ALDH1,-1.7585923348663441,rf 64 0 ALDH1
12,90,Similarity,rf,64,0,ALDH1,-1.697058219630413,rf 64 0 ALDH1
13,94,Similarity,rf,64,0,ALDH1,-1.6660532312503724,rf 64 0 ALDH1
14,105,Similarity,rf,64,0,ALDH1,-1.7415455694278017,rf 64 0 ALDH1
15,111,Similarity,rf,64,0,ALDH1,-1.771610264603791,rf 64 0 ALDH1
0,1,Similarity,rf,64,0,PKM2,0,rf 64 0 PKM2
1,1,Similarity,rf,64,0,PKM2,0,rf 64 0 PKM2
2,1,Similarity,rf,64,0,PKM2,0,rf 64 0 PKM2
3,2,Similarity,rf,64,0,PKM2,-0.6382708253744915,rf 64 0 PKM2
4,2,Similarity,rf,64,0,PKM2,0,rf 64 0 PKM2
5,3,Similarity,rf,64,0,PKM2,-0.5402791356046603,rf 64 0 PKM2
6,4,Similarity,rf,64,0,PKM2,-0.5017621612362528,rf 64 0 PKM2
7,4,Similarity,rf,64,0,PKM2,-0.4683715423803785,rf 64 0 PKM2
8,4,Similarity,rf,64,0,PKM2,-0.43914770904465517,rf 64 0 PKM2
9,4,Similarity,rf,64,0,PKM2,-0.41335651385837235,rf 64 0 PKM2
10,4,Similarity,rf,64,0,PKM2,-0.39042670860132045,rf 64 0 PKM2
11,4,Similarity,rf,64,0,PKM2,-0.36990713692753685,rf 64 0 PKM2
12,4,Similarity,rf,64,0,PKM2,-0.35143675193281854,rf 64 0 PKM2
13,4,Similarity,rf,64,0,PKM2,-0.3347231891154734,rf 64 0 PKM2
14,4,Similarity,rf,64,0,PKM2,-0.31952717590141366,rf 64 0 PKM2
15,4,Similarity,rf,64,0,PKM2,-0.31071099484321585,rf 64 0 PKM2
0,1,Similarity,rf,64,0,PKM2,0,rf 64 0 PKM2
1,1,Similarity,rf,64,0,PKM2,0,rf 64 0 PKM2
2,1,Similarity,rf,64,0,PKM2,0,rf 64 0 PKM2
3,2,Similarity,rf,64,0,PKM2,-0.6382708253744915,rf 64 0 PKM2
4,2,Similarity,rf,64,0,PKM2,-0.5852011730219785,rf 64 0 PKM2
5,3,Similarity,rf,64,0,PKM2,-1.0805582712093205,rf 64 0 PKM2
6,4,Similarity,rf,64,0,PKM2,-1.5052864837087585,rf 64 0 PKM2
7,4,Similarity,rf,64,0,PKM2,-1.4051146271411352,rf 64 0 PKM2
8,4,Similarity,rf,64,0,PKM2,-0.8782954180893106,rf 64 0 PKM2
9,4,Similarity,rf,64,0,PKM2,-0.826713027716745,rf 64 0 PKM2
10,4,Similarity,rf,64,0,PKM2,-0.7808534172026408,rf 64 0 PKM2
11,4,Similarity,rf,64,0,PKM2,-0.7398142738550738,rf 64 0 PKM2
12,4,Similarity,rf,64,0,PKM2,-0.702873503865637,rf 64 0 PKM2
13,4,Similarity,rf,64,0,PKM2,-0.6694463782309465,rf 64 0 PKM2
14,4,Similarity,rf,64,0,PKM2,-0.6390543518028274,rf 64 0 PKM2
15,4,Similarity,rf,64,0,PKM2,-0.6214219896864318,rf 64 0 PKM2
0,1,Similarity,rf,64,0,VDR,0,rf 64 0 VDR
1,4,Similarity,rf,64,0,VDR,-2.302571529038021,rf 64 0 VDR
2,5,Similarity,rf,64,0,VDR,-2.7487399336724123,rf 64 0 VDR
3,5,Similarity,rf,64,0,VDR,-2.488284283348102,rf 64 0 VDR
4,5,Similarity,rf,64,0,VDR,-2.272915197783242,rf 64 0 VDR
5,5,Similarity,rf,64,0,VDR,-2.0918580869340557,rf 64 0 VDR
6,5,Similarity,rf,64,0,VDR,-1.453138658290694,rf 64 0 VDR
7,6,Similarity,rf,64,0,VDR,-1.8043882175454273,rf 64 0 VDR
8,6,Similarity,rf,64,0,VDR,-1.6883771099319436,rf 64 0 VDR
9,7,Similarity,rf,64,0,VDR,-1.9829780478615473,rf 64 0 VDR
10,7,Similarity,rf,64,0,VDR,-1.8700108993911613,rf 64 0 VDR
11,7,Similarity,rf,64,0,VDR,-1.7692211462609435,rf 64 0 VDR
12,8,Similarity,rf,64,0,VDR,-2.0144885720685437,rf 64 0 VDR
13,8,Similarity,rf,64,0,VDR,-1.916477012781287,rf 64 0 VDR
14,8,Similarity,rf,64,0,VDR,-1.8275601423996868,rf 64 0 VDR
15,8,Similarity,rf,64,0,VDR,-1.776058873536579,rf 64 0 VDR
0,1,Similarity,rf,64,0,VDR,0,rf 64 0 VDR
1,4,Similarity,rf,64,0,VDR,-2.302571529038021,rf 64 0 VDR
2,5,Similarity,rf,64,0,VDR,-2.7487399336724123,rf 64 0 VDR
3,5,Similarity,rf,64,0,VDR,-2.488284283348102,rf 64 0 VDR
4,5,Similarity,rf,64,0,VDR,-2.272915197783242,rf 64 0 VDR
5,5,Similarity,rf,64,0,VDR,-2.0918580869340557,rf 64 0 VDR
6,5,Similarity,rf,64,0,VDR,-1.453138658290694,rf 64 0 VDR
7,6,Similarity,rf,64,0,VDR,-1.8043882175454273,rf 64 0 VDR
8,6,Similarity,rf,64,0,VDR,-1.6883771099319436,rf 64 0 VDR
9,7,Similarity,rf,64,0,VDR,-1.5863824382892378,rf 64 0 VDR
10,7,Similarity,rf,64,0,VDR,-1.496008719512929,rf 64 0 VDR
11,7,Similarity,rf,64,0,VDR,-1.415376917008755,rf 64 0 VDR
12,8,Similarity,rf,64,0,VDR,-1.6787404767237863,rf 64 0 VDR
13,8,Similarity,rf,64,0,VDR,-1.597064177317739,rf 64 0 VDR
14,8,Similarity,rf,64,0,VDR,-1.5229667853330722,rf 64 0 VDR
15,8,Similarity,rf,64,0,VDR,-1.4800490612804826,rf 64 0 VDR
0,8,Similarity,rf,64,1,ALDH1,0,rf 64 1 ALDH1
1,24,Similarity,rf,64,1,ALDH1,-1.7731435937121198,rf 64 1 ALDH1
2,44,Similarity,rf,64,1,ALDH1,-3.041234470570953,rf 64 1 ALDH1
3,53,Similarity,rf,64,1,ALDH1,-2.917051901643158,rf 64 1 ALDH1
4,63,Similarity,rf,64,1,ALDH1,-2.603102672499989,rf 64 1 ALDH1
5,74,Similarity,rf,64,1,ALDH1,-2.5879224757266948,rf 64 1 ALDH1
6,95,Similarity,rf,64,1,ALDH1,-2.9634377332587096,rf 64 1 ALDH1
7,109,Similarity,rf,64,1,ALDH1,-3.059582462209221,rf 64 1 ALDH1
8,119,Similarity,rf,64,1,ALDH1,-2.966495572986021,rf 64 1 ALDH1
9,124,Similarity,rf,64,1,ALDH1,-2.708867066675188,rf 64 1 ALDH1
10,127,Similarity,rf,64,1,ALDH1,-2.4413591625794955,rf 64 1 ALDH1
11,138,Similarity,rf,64,1,ALDH1,-2.3957634706874833,rf 64 1 ALDH1
12,142,Similarity,rf,64,1,ALDH1,-2.2391740397901283,rf 64 1 ALDH1
13,148,Similarity,rf,64,1,ALDH1,-2.1264100451485017,rf 64 1 ALDH1
14,156,Similarity,rf,64,1,ALDH1,-2.0693659119083287,rf 64 1 ALDH1
15,159,Similarity,rf,64,1,ALDH1,-2.027509525046561,rf 64 1 ALDH1
0,8,Similarity,rf,64,1,ALDH1,0,rf 64 1 ALDH1
1,24,Similarity,rf,64,1,ALDH1,-1.9095392547668986,rf 64 1 ALDH1
2,44,Similarity,rf,64,1,ALDH1,-2.9461958933656103,rf 64 1 ALDH1
3,53,Similarity,rf,64,1,ALDH1,-2.771199306561,rf 64 1 ALDH1
4,63,Similarity,rf,64,1,ALDH1,-2.780586945624988,rf 64 1 ALDH1
5,74,Similarity,rf,64,1,ALDH1,-2.737225695480158,rf 64 1 ALDH1
6,95,Similarity,rf,64,1,ALDH1,-3.1781795979876013,rf 64 1 ALDH1
7,109,Similarity,rf,64,1,ALDH1,-3.323990823140882,rf 64 1 ALDH1
8,119,Similarity,rf,64,1,ALDH1,-3.269887165677773,rf 64 1 ALDH1
9,124,Similarity,rf,64,1,ALDH1,-3.013234152818468,rf 64 1 ALDH1
10,127,Similarity,rf,64,1,ALDH1,-2.7465290579019324,rf 64 1 ALDH1
11,138,Similarity,rf,64,1,ALDH1,-2.8035529976130125,rf 64 1 ALDH1
12,142,Similarity,rf,64,1,ALDH1,-2.6634385946977317,rf 64 1 ALDH1
13,148,Similarity,rf,64,1,ALDH1,-2.5867668590466306,rf 64 1 ALDH1
14,156,Similarity,rf,64,1,ALDH1,-2.540607654224087,rf 64 1 ALDH1
15,159,Similarity,rf,64,1,ALDH1,-2.4802543704453077,rf 64 1 ALDH1
0,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
1,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
2,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
3,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
4,2,Similarity,rf,64,1,PKM2,-0.5852011730219785,rf 64 1 PKM2
5,2,Similarity,rf,64,1,PKM2,-0.5402791356046601,rf 64 1 PKM2
6,2,Similarity,rf,64,1,PKM2,-0.5017621612362528,rf 64 1 PKM2
7,2,Similarity,rf,64,1,PKM2,-0.4683715423803784,rf 64 1 PKM2
8,2,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
9,2,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
10,2,Similarity,rf,64,1,PKM2,0.39042670860132034,rf 64 1 PKM2
11,2,Similarity,rf,64,1,PKM2,0.36990713692753696,rf 64 1 PKM2
12,2,Similarity,rf,64,1,PKM2,0.3514367519328184,rf 64 1 PKM2
13,2,Similarity,rf,64,1,PKM2,0.6694463782309465,rf 64 1 PKM2
14,2,Similarity,rf,64,1,PKM2,0.6390543518028274,rf 64 1 PKM2
15,2,Similarity,rf,64,1,PKM2,0.6214219896864318,rf 64 1 PKM2
0,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
1,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
2,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
3,1,Similarity,rf,64,1,PKM2,0,rf 64 1 PKM2
4,2,Similarity,rf,64,1,PKM2,-0.5852011730219785,rf 64 1 PKM2
5,2,Similarity,rf,64,1,PKM2,-0.5402791356046601,rf 64 1 PKM2
6,2,Similarity,rf,64,1,PKM2,-0.5017621612362528,rf 64 1 PKM2
7,2,Similarity,rf,64,1,PKM2,-0.4683715423803784,rf 64 1 PKM2
8,2,Similarity,rf,64,1,PKM2,-0.4391477090446553,rf 64 1 PKM2
9,2,Similarity,rf,64,1,PKM2,-0.41335651385837263,rf 64 1 PKM2
10,2,Similarity,rf,64,1,PKM2,-0.3904267086013204,rf 64 1 PKM2
11,2,Similarity,rf,64,1,PKM2,-0.3699071369275369,rf 64 1 PKM2
12,2,Similarity,rf,64,1,PKM2,-0.3514367519328185,rf 64 1 PKM2
13,2,Similarity,rf,64,1,PKM2,-0.33472318911547316,rf 64 1 PKM2
14,2,Similarity,rf,64,1,PKM2,-0.3195271759014137,rf 64 1 PKM2
15,2,Similarity,rf,64,1,PKM2,-0.3107109948432159,rf 64 1 PKM2
0,1,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
1,1,Similarity,rf,64,1,VDR,0.7675238430126736,rf 64 1 VDR
2,1,Similarity,rf,64,1,VDR,0.6871849834181031,rf 64 1 VDR
3,2,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
4,2,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
5,2,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
6,2,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
7,2,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
8,2,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
9,2,Similarity,rf,64,1,VDR,0,rf 64 1 VDR
10,3,Similarity,rf,64,1,VDR,-0.37400217987823225,rf 64 1 VDR
11,11,Similarity,rf,64,1,VDR,-3.184598063269698,rf 64 1 VDR
12,11,Similarity,rf,64,1,VDR,-3.0217328581028147,rf 64 1 VDR
13,11,Similarity,rf,64,1,VDR,-2.8747155191719305,rf 64 1 VDR
