train_cycle,seed,acquisition_method,architecture,bias,metric,value
15,2,BALD (least mutual information),mlp,random,TPSA,91.84000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,72.7
15,2,BALD (least mutual information),mlp,random,TPSA,99
15,2,BALD (least mutual information),mlp,random,TPSA,130.69
15,2,BALD (least mutual information),mlp,random,TPSA,75.27
15,2,BALD (least mutual information),mlp,random,TPSA,68.52000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,97.36
15,2,BALD (least mutual information),mlp,random,TPSA,62.06
15,2,BALD (least mutual information),mlp,random,TPSA,60.67
15,2,BALD (least mutual information),mlp,random,TPSA,85.17
15,2,BALD (least mutual information),mlp,random,TPSA,38.33
15,2,BALD (least mutual information),mlp,random,TPSA,111.01000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,81.54
15,2,BALD (least mutual information),mlp,random,TPSA,43.6
15,2,BALD (least mutual information),mlp,random,TPSA,84.96000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,88.16
15,2,BALD (least mutual information),mlp,random,TPSA,62.150000000000006
15,2,BALD (least mutual information),mlp,random,TPSA,60.67
15,2,BALD (least mutual information),mlp,random,TPSA,68.52000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,72.31
15,2,BALD (least mutual information),mlp,random,TPSA,85.59
15,2,BALD (least mutual information),mlp,random,TPSA,99
15,2,BALD (least mutual information),mlp,random,TPSA,77.97
15,2,BALD (least mutual information),mlp,random,TPSA,96.49
15,2,BALD (least mutual information),mlp,random,TPSA,80.98000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,91.63
15,2,BALD (least mutual information),mlp,random,TPSA,60.67
15,2,BALD (least mutual information),mlp,random,TPSA,119.51999999999998
15,2,BALD (least mutual information),mlp,random,TPSA,87.19999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,72.7
15,2,BALD (least mutual information),mlp,random,TPSA,141.63
15,2,BALD (least mutual information),mlp,random,TPSA,81.93
15,2,BALD (least mutual information),mlp,random,TPSA,114.69
15,2,BALD (least mutual information),mlp,random,TPSA,99
15,2,BALD (least mutual information),mlp,random,TPSA,72.70000000000002
15,2,BALD (least mutual information),mlp,random,TPSA,72.7
15,2,BALD (least mutual information),mlp,random,TPSA,104.73
15,2,BALD (least mutual information),mlp,random,TPSA,72.27999999999999
15,2,BALD (least mutual information),mlp,random,TPSA,101.41
15,2,BALD (least mutual information),mlp,random,TPSA,57.690000000000005
15,2,BALD (least mutual information),mlp,random,TPSA,72.7
15,2,BALD (least mutual information),mlp,random,TPSA,85.59
15,2,BALD (least mutual information),mlp,random,TPSA,119.52
15,2,BALD (least mutual information),mlp,random,TPSA,78.27
15,2,BALD (least mutual information),mlp,random,TPSA,114.69
15,2,BALD (least mutual information),mlp,random,TPSA,111.89
15,2,BALD (least mutual information),mlp,random,TPSA,63.05
15,2,BALD (least mutual information),mlp,random,TPSA,69.38
15,2,BALD (least mutual information),mlp,random,TPSA,84.06
15,2,BALD (least mutual information),mlp,random,TPSA,104.27
15,2,BALD (least mutual information),mlp,random,TPSA,75.94
15,2,BALD (least mutual information),mlp,random,TPSA,96.97
15,2,BALD (least mutual information),mlp,random,TPSA,80.98
15,2,BALD (least mutual information),mlp,random,TPSA,81.93
15,2,BALD (least mutual information),mlp,random,TPSA,69.72
15,2,BALD (least mutual information),mlp,random,TPSA,64.17
15,2,BALD (least mutual information),mlp,random,TPSA,80.98
15,2,BALD (least mutual information),mlp,random,TPSA,111.89
15,2,BALD (least mutual information),mlp,random,TPSA,78.27000000000001
15,2,BALD (least mutual information),mlp,random,TPSA,94.82
15,2,BALD (least mutual information),mlp,random,TPSA,82.61
15,2,BALD (least mutual information),mlp,random,TPSA,105.66
15,2,BALD (least mutual information),mlp,random,TPSA,82.61
0,2,Exploit (best predictions),mlp,random,TPSA,49.56000000000001
0,2,Exploit (best predictions),mlp,random,TPSA,53.85
0,2,Exploit (best predictions),mlp,random,TPSA,91.37
0,2,Exploit (best predictions),mlp,random,TPSA,66.84
0,2,Exploit (best predictions),mlp,random,TPSA,37.38
0,2,Exploit (best predictions),mlp,random,TPSA,123.69
0,2,Exploit (best predictions),mlp,random,TPSA,72.47
0,2,Exploit (best predictions),mlp,random,TPSA,114.94
0,2,Exploit (best predictions),mlp,random,TPSA,63.68
0,2,Exploit (best predictions),mlp,random,TPSA,117.95
1,2,Exploit (best predictions),mlp,random,TPSA,49.56000000000001
1,2,Exploit (best predictions),mlp,random,TPSA,53.85
1,2,Exploit (best predictions),mlp,random,TPSA,91.37
1,2,Exploit (best predictions),mlp,random,TPSA,66.84
1,2,Exploit (best predictions),mlp,random,TPSA,37.38
1,2,Exploit (best predictions),mlp,random,TPSA,123.69
1,2,Exploit (best predictions),mlp,random,TPSA,72.47
1,2,Exploit (best predictions),mlp,random,TPSA,114.94
1,2,Exploit (best predictions),mlp,random,TPSA,63.68
1,2,Exploit (best predictions),mlp,random,TPSA,117.95
1,2,Exploit (best predictions),mlp,random,TPSA,49.56
1,2,Exploit (best predictions),mlp,random,TPSA,78.48
1,2,Exploit (best predictions),mlp,random,TPSA,91.62
1,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
1,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
1,2,Exploit (best predictions),mlp,random,TPSA,96.94
1,2,Exploit (best predictions),mlp,random,TPSA,63.68
1,2,Exploit (best predictions),mlp,random,TPSA,92.78
1,2,Exploit (best predictions),mlp,random,TPSA,54.89
1,2,Exploit (best predictions),mlp,random,TPSA,148.67000000000002
1,2,Exploit (best predictions),mlp,random,TPSA,81.70000000000002
1,2,Exploit (best predictions),mlp,random,TPSA,84.34000000000002
1,2,Exploit (best predictions),mlp,random,TPSA,107.36
1,2,Exploit (best predictions),mlp,random,TPSA,105.23
2,2,Exploit (best predictions),mlp,random,TPSA,49.56000000000001
2,2,Exploit (best predictions),mlp,random,TPSA,53.85
2,2,Exploit (best predictions),mlp,random,TPSA,91.37
2,2,Exploit (best predictions),mlp,random,TPSA,66.84
2,2,Exploit (best predictions),mlp,random,TPSA,37.38
2,2,Exploit (best predictions),mlp,random,TPSA,123.69
2,2,Exploit (best predictions),mlp,random,TPSA,72.47
2,2,Exploit (best predictions),mlp,random,TPSA,114.94
2,2,Exploit (best predictions),mlp,random,TPSA,63.68
2,2,Exploit (best predictions),mlp,random,TPSA,117.95
2,2,Exploit (best predictions),mlp,random,TPSA,49.56
2,2,Exploit (best predictions),mlp,random,TPSA,78.48
2,2,Exploit (best predictions),mlp,random,TPSA,91.62
2,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
2,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
2,2,Exploit (best predictions),mlp,random,TPSA,96.94
2,2,Exploit (best predictions),mlp,random,TPSA,63.68
2,2,Exploit (best predictions),mlp,random,TPSA,92.78
2,2,Exploit (best predictions),mlp,random,TPSA,54.89
2,2,Exploit (best predictions),mlp,random,TPSA,148.67000000000002
2,2,Exploit (best predictions),mlp,random,TPSA,81.70000000000002
2,2,Exploit (best predictions),mlp,random,TPSA,84.34000000000002
2,2,Exploit (best predictions),mlp,random,TPSA,107.36
2,2,Exploit (best predictions),mlp,random,TPSA,105.23
2,2,Exploit (best predictions),mlp,random,TPSA,91.62
2,2,Exploit (best predictions),mlp,random,TPSA,31.1
2,2,Exploit (best predictions),mlp,random,TPSA,63.24
2,2,Exploit (best predictions),mlp,random,TPSA,69.78999999999999
2,2,Exploit (best predictions),mlp,random,TPSA,76.13
2,2,Exploit (best predictions),mlp,random,TPSA,43.99
2,2,Exploit (best predictions),mlp,random,TPSA,63.24
2,2,Exploit (best predictions),mlp,random,TPSA,101.04999999999998
2,2,Exploit (best predictions),mlp,random,TPSA,98.79
2,2,Exploit (best predictions),mlp,random,TPSA,117.38
2,2,Exploit (best predictions),mlp,random,TPSA,92.78
2,2,Exploit (best predictions),mlp,random,TPSA,78.48
2,2,Exploit (best predictions),mlp,random,TPSA,125.09
2,2,Exploit (best predictions),mlp,random,TPSA,101.04999999999998
2,2,Exploit (best predictions),mlp,random,TPSA,72.91
2,2,Exploit (best predictions),mlp,random,TPSA,98.79
2,2,Exploit (best predictions),mlp,random,TPSA,63.60000000000001
2,2,Exploit (best predictions),mlp,random,TPSA,65.1
2,2,Exploit (best predictions),mlp,random,TPSA,55.4
3,2,Exploit (best predictions),mlp,random,TPSA,49.56000000000001
3,2,Exploit (best predictions),mlp,random,TPSA,53.85
3,2,Exploit (best predictions),mlp,random,TPSA,91.37
3,2,Exploit (best predictions),mlp,random,TPSA,66.84
3,2,Exploit (best predictions),mlp,random,TPSA,37.38
3,2,Exploit (best predictions),mlp,random,TPSA,123.69
3,2,Exploit (best predictions),mlp,random,TPSA,72.47
3,2,Exploit (best predictions),mlp,random,TPSA,114.94
3,2,Exploit (best predictions),mlp,random,TPSA,63.68
3,2,Exploit (best predictions),mlp,random,TPSA,117.95
3,2,Exploit (best predictions),mlp,random,TPSA,49.56
3,2,Exploit (best predictions),mlp,random,TPSA,78.48
3,2,Exploit (best predictions),mlp,random,TPSA,91.62
3,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
3,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
3,2,Exploit (best predictions),mlp,random,TPSA,96.94
3,2,Exploit (best predictions),mlp,random,TPSA,63.68
3,2,Exploit (best predictions),mlp,random,TPSA,92.78
3,2,Exploit (best predictions),mlp,random,TPSA,54.89
3,2,Exploit (best predictions),mlp,random,TPSA,148.67000000000002
3,2,Exploit (best predictions),mlp,random,TPSA,81.70000000000002
3,2,Exploit (best predictions),mlp,random,TPSA,84.34000000000002
3,2,Exploit (best predictions),mlp,random,TPSA,107.36
3,2,Exploit (best predictions),mlp,random,TPSA,105.23
3,2,Exploit (best predictions),mlp,random,TPSA,91.62
3,2,Exploit (best predictions),mlp,random,TPSA,31.1
3,2,Exploit (best predictions),mlp,random,TPSA,63.24
3,2,Exploit (best predictions),mlp,random,TPSA,69.78999999999999
3,2,Exploit (best predictions),mlp,random,TPSA,76.13
3,2,Exploit (best predictions),mlp,random,TPSA,43.99
3,2,Exploit (best predictions),mlp,random,TPSA,63.24
3,2,Exploit (best predictions),mlp,random,TPSA,101.04999999999998
3,2,Exploit (best predictions),mlp,random,TPSA,98.79
3,2,Exploit (best predictions),mlp,random,TPSA,117.38
3,2,Exploit (best predictions),mlp,random,TPSA,92.78
3,2,Exploit (best predictions),mlp,random,TPSA,78.48
3,2,Exploit (best predictions),mlp,random,TPSA,125.09
3,2,Exploit (best predictions),mlp,random,TPSA,101.04999999999998
3,2,Exploit (best predictions),mlp,random,TPSA,72.91
3,2,Exploit (best predictions),mlp,random,TPSA,98.79
3,2,Exploit (best predictions),mlp,random,TPSA,63.60000000000001
3,2,Exploit (best predictions),mlp,random,TPSA,65.1
3,2,Exploit (best predictions),mlp,random,TPSA,55.4
3,2,Exploit (best predictions),mlp,random,TPSA,64.63
3,2,Exploit (best predictions),mlp,random,TPSA,55.4
3,2,Exploit (best predictions),mlp,random,TPSA,92.23999999999998
3,2,Exploit (best predictions),mlp,random,TPSA,137.48000000000002
3,2,Exploit (best predictions),mlp,random,TPSA,105.23
3,2,Exploit (best predictions),mlp,random,TPSA,135.95
3,2,Exploit (best predictions),mlp,random,TPSA,75.27000000000001
3,2,Exploit (best predictions),mlp,random,TPSA,39.07
3,2,Exploit (best predictions),mlp,random,TPSA,135.95
3,2,Exploit (best predictions),mlp,random,TPSA,34.14
3,2,Exploit (best predictions),mlp,random,TPSA,39.07
3,2,Exploit (best predictions),mlp,random,TPSA,90.88
3,2,Exploit (best predictions),mlp,random,TPSA,66.32000000000001
4,2,Exploit (best predictions),mlp,random,TPSA,49.56000000000001
4,2,Exploit (best predictions),mlp,random,TPSA,53.85
4,2,Exploit (best predictions),mlp,random,TPSA,91.37
4,2,Exploit (best predictions),mlp,random,TPSA,66.84
4,2,Exploit (best predictions),mlp,random,TPSA,37.38
4,2,Exploit (best predictions),mlp,random,TPSA,123.69
4,2,Exploit (best predictions),mlp,random,TPSA,72.47
4,2,Exploit (best predictions),mlp,random,TPSA,114.94
4,2,Exploit (best predictions),mlp,random,TPSA,63.68
4,2,Exploit (best predictions),mlp,random,TPSA,117.95
4,2,Exploit (best predictions),mlp,random,TPSA,49.56
4,2,Exploit (best predictions),mlp,random,TPSA,78.48
4,2,Exploit (best predictions),mlp,random,TPSA,91.62
4,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
4,2,Exploit (best predictions),mlp,random,TPSA,78.47999999999999
4,2,Exploit (best predictions),mlp,random,TPSA,96.94
4,2,Exploit (best predictions),mlp,random,TPSA,63.68
4,2,Exploit (best predictions),mlp,random,TPSA,92.78
4,2,Exploit (best predictions),mlp,random,TPSA,54.89
4,2,Exploit (best predictions),mlp,random,TPSA,148.67000000000002
4,2,Exploit (best predictions),mlp,random,TPSA,81.70000000000002
4,2,Exploit (best predictions),mlp,random,TPSA,84.34000000000002
4,2,Exploit (best predictions),mlp,random,TPSA,107.36
4,2,Exploit (best predictions),mlp,random,TPSA,105.23
4,2,Exploit (best predictions),mlp,random,TPSA,91.62
4,2,Exploit (best predictions),mlp,random,TPSA,31.1
4,2,Exploit (best predictions),mlp,random,TPSA,63.24
4,2,Exploit (best predictions),mlp,random,TPSA,69.78999999999999
4,2,Exploit (best predictions),mlp,random,TPSA,76.13
4,2,Exploit (best predictions),mlp,random,TPSA,43.99
4,2,Exploit (best predictions),mlp,random,TPSA,63.24
4,2,Exploit (best predictions),mlp,random,TPSA,101.04999999999998
4,2,Exploit (best predictions),mlp,random,TPSA,98.79
4,2,Exploit (best predictions),mlp,random,TPSA,117.38
4,2,Exploit (best predictions),mlp,random,TPSA,92.78
4,2,Exploit (best predictions),mlp,random,TPSA,78.48
4,2,Exploit (best predictions),mlp,random,TPSA,125.09
4,2,Exploit (best predictions),mlp,random,TPSA,101.04999999999998
4,2,Exploit (best predictions),mlp,random,TPSA,72.91
4,2,Exploit (best predictions),mlp,random,TPSA,98.79
4,2,Exploit (best predictions),mlp,random,TPSA,63.60000000000001
4,2,Exploit (best predictions),mlp,random,TPSA,65.1
4,2,Exploit (best predictions),mlp,random,TPSA,55.4
4,2,Exploit (best predictions),mlp,random,TPSA,64.63
4,2,Exploit (best predictions),mlp,random,TPSA,55.4
4,2,Exploit (best predictions),mlp,random,TPSA,92.23999999999998
4,2,Exploit (best predictions),mlp,random,TPSA,137.48000000000002
4,2,Exploit (best predictions),mlp,random,TPSA,105.23
4,2,Exploit (best predictions),mlp,random,TPSA,135.95
4,2,Exploit (best predictions),mlp,random,TPSA,75.27000000000001
4,2,Exploit (best predictions),mlp,random,TPSA,39.07
4,2,Exploit (best predictions),mlp,random,TPSA,135.95
4,2,Exploit (best predictions),mlp,random,TPSA,34.14
4,2,Exploit (best predictions),mlp,random,TPSA,39.07
4,2,Exploit (best predictions),mlp,random,TPSA,90.88
4,2,Exploit (best predictions),mlp,random,TPSA,66.32000000000001
4,2,Exploit (best predictions),mlp,random,TPSA,66.32000000000001
4,2,Exploit (best predictions),mlp,random,TPSA,79.19999999999999
4,2,Exploit (best predictions),mlp,random,TPSA,79.2
4,2,Exploit (best predictions),mlp,random,TPSA,79.2
4,2,Exploit (best predictions),mlp,random,TPSA,66.32000000000001
4,2,Exploit (best predictions),mlp,random,TPSA,83.91
4,2,Exploit (best predictions),mlp,random,TPSA,111.89
4,2,Exploit (best predictions),mlp,random,TPSA,22
4,2,Exploit (best predictions),mlp,random,TPSA,62.3
4,2,Exploit (best predictions),mlp,random,TPSA,83.91
4,2,Exploit (best predictions),mlp,random,TPSA,32.67
4,2,Exploit (best predictions),mlp,random,TPSA,124.34
4,2,Exploit (best predictions),mlp,random,TPSA,72.31
4,2,Exploit (best predictions),mlp,random,TPSA,83.91
4,2,Exploit (best predictions),mlp,random,TPSA,67.23
4,2,Exploit (best predictions),mlp,random,TPSA,111.89
4,2,Exploit (best predictions),mlp,random,TPSA,97.05
4,2,Exploit (best predictions),mlp,random,TPSA,88.38
4,2,Exploit (best predictions),mlp,random,TPSA,38.38
4,2,Exploit (best predictions),mlp,random,TPSA,122.14
4,2,Exploit (best predictions),mlp,random,TPSA,55.02
4,2,Exploit (best predictions),mlp,random,TPSA,98.64
4,2,Exploit (best predictions),mlp,random,TPSA,54.35
5,2,Exploit (best predictions),mlp,random,TPSA,49.56000000000001
5,2,Exploit (best predictions),mlp,random,TPSA,53.85
5,2,Exploit (best predictions),mlp,random,TPSA,91.37
5,2,Exploit (best predictions),mlp,random,TPSA,66.84
5,2,Exploit (best predictions),mlp,random,TPSA,37.38
5,2,Exploit (best predictions),mlp,random,TPSA,123.69
5,2,Exploit (best predictions),mlp,random,TPSA,72.47
