index,train_cycle,train_binary_accuracy,train_balanced_accuracy,train_roc_auc,train_precision,train_tpr,train_tp,train_fn,train_fp,train_tn,test_cycle,test_binary_accuracy,test_balanced_accuracy,test_roc_auc,test_precision,test_tpr,test_tp,test_fn,test_fp,test_tn,screen_cycle,screen_binary_accuracy,screen_balanced_accuracy,screen_roc_auc,screen_precision,screen_tpr,screen_tp,screen_fn,screen_fp,screen_tn,hits_discovered,total_mols_screened,acquisition_method,architecture,n_start,batch_size,seed,bias,retrain,dataset,scrambledx,scrambledx_seed,cum_hits_discovered,mean_total_sims,mean_total_hits_sims,n_unique_scaffolds,mean_tani_per_batch,mean_tani_batch_to_start_batch,mean_tani_all_mols_to_start_batch,unique_patterns,Long_chain groups,Bicyclic,Ortho,Meta,Para,Macrocycle groups,Spiro-ring center,CIS or TRANS double bond in a ring,Unfused benzene ring,Multiple non-fused benzene rings,Fused benzene rings,Carbonyl group,Aldehyde,Amide,Carbamate,Carboxylate Ion,Carbonic Acid or Carbonic Ester,Carboxylic acid,Ester Also hits anhydrides,Ketone,Ether,Mono-Hydrogenated Cation,Amidinium,Cyanamide,"Primary or secondary amine, not amide",Enamine or Aniline Nitrogen,Azole,Hydrazine H2NNH2,Hydrazone C=NNH2,Substituted or un-substituted imine,Iminium,Unsubstituted dicarboximide,Substituted dicarboximide,Nitrate group,Nitrile,Nitro group,Hydroxyl,Enol,Phenol,Carbo-Thioester,"Thiol, Sulfide or Disulfide Sulfur",Thioamide,Sulfide,Mono-sulfide,Two Sulfides,Sulfone,Sulfonamide,Sulfoxide,Halogen,Three_halides groups,hit_unique_patterns,hit_Long_chain groups,hit_Bicyclic,hit_Ortho,hit_Meta,hit_Para,hit_Macrocycle groups,hit_Spiro-ring center,hit_CIS or TRANS double bond in a ring,hit_Unfused benzene ring,hit_Multiple non-fused benzene rings,hit_Fused benzene rings,hit_Carbonyl group,hit_Aldehyde,hit_Amide,hit_Carbamate,hit_Carboxylate Ion,hit_Carbonic Acid or Carbonic Ester,hit_Carboxylic acid,hit_Ester Also hits anhydrides,hit_Ketone,hit_Ether,hit_Mono-Hydrogenated Cation,hit_Amidinium,hit_Cyanamide,"hit_Primary or secondary amine, not amide",hit_Enamine or Aniline Nitrogen,hit_Azole,hit_Hydrazine H2NNH2,hit_Hydrazone C=NNH2,hit_Substituted or un-substituted imine,hit_Iminium,hit_Unsubstituted dicarboximide,hit_Substituted dicarboximide,hit_Nitrate group,hit_Nitrile,hit_Nitro group,hit_Hydroxyl,hit_Enol,hit_Phenol,hit_Carbo-Thioester,"hit_Thiol, Sulfide or Disulfide Sulfur",hit_Thioamide,hit_Sulfide,hit_Mono-sulfide,hit_Two Sulfides,hit_Sulfone,hit_Sulfonamide,hit_Sulfoxide,hit_Halogen,hit_Three_halides groups,enrichment,perc_of_tot_patterns,pattern_enrichment_aldehyde,aldehyde_hit_enrichment,pattern_enrichment_sulfonamide,sulfonamide_hit_enrichment
73,9,0.9982638955116272,0.998991935483871,1,0.9876543209876544,1,80,0,1,495,9,0.5923500061035156,0.5326786284232902,0.5416540364660787,0.0575068018797922,0.4663991975927783,465,532,7621,11382,9,0.5859349966049194,0.5204614780903047,0.5341942613691194,0.0540387642660369,0.4478189971463514,2197,2709,38459,56059,97,640,Exploit (best predictions),mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,17,0.1508,0.1809,491,0.1771,0.1273,0.1272,45,16,318,376,364,452,3,7,55,482,126,14,484,1,396,7,28,0,28,64,97,219,54,7,0,181,348,109,15,32,4,8,0,67,0,13,49,45,2,20,0,29,17,78,78,7,307,237,3,72,15,38,3,55,70,57,74,0,1,9,77,17,1,79,0,62,1,3,0,3,7,43,30,7,2,0,32,72,5,2,12,0,2,0,0,0,2,7,4,0,3,0,4,3,10,10,0,55,44,0,9,2,2.952360735589812,95,0.556049822064057,0,2.8955547736335916,3.167634063934852
74,10,0.993749976158142,0.996316758747698,1,0.9603960396039604,1,97,0,4,539,10,0.5888000130653381,0.5251081877955077,0.5400040831857251,0.0556990040575433,0.4543630892678034,453,544,7680,11323,10,0.582618772983551,0.5140144411901599,0.5289022127952336,0.0523933046202036,0.4379218654121497,2141,2748,38723,55748,121,704,Exploit (best predictions),mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,24,0.1514,0.1796,536,0.1803,0.1277,0.1272,45,16,336,417,396,510,3,7,61,541,143,15,526,1,423,7,30,0,30,66,111,247,58,8,0,215,396,111,15,47,5,9,0,67,0,15,52,51,2,25,0,32,18,85,85,7,357,287,3,92,18,38,3,63,90,74,98,0,1,10,100,21,2,98,0,73,1,3,0,3,7,52,46,8,2,0,44,92,5,2,21,0,2,0,0,0,3,8,8,0,6,0,4,4,11,11,0,72,61,0,17,4,3.356868848546806,95,0.5054998382400517,0,3.18766482559586,3.5204528092228626
75,11,0.9928977489471436,0.9957118353344768,1,0.9603174603174603,1,121,0,5,578,11,0.5817499756813049,0.5247245974095522,0.5353277376728407,0.0555019305019305,0.4613841524573721,460,537,7828,11175,11,0.5780998468399048,0.5196648562995305,0.524517199423783,0.0533844743571187,0.4548818088386434,2213,2652,39241,55190,137,768,Exploit (best predictions),mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,16,0.1498,0.175,588,0.1814,0.126,0.1271,46,21,372,470,445,564,3,8,63,588,154,19,569,1,452,7,30,0,30,74,131,282,66,9,0,243,435,117,15,60,5,10,1,67,0,18,63,64,2,36,0,38,21,99,99,7,393,319,3,106,20,38,4,74,104,82,111,0,1,12,111,24,4,111,0,78,1,3,0,3,10,62,58,10,3,0,54,103,6,2,24,0,3,0,0,0,5,9,10,0,8,0,7,4,17,17,0,81,69,0,18,4,3.4916978242998424,95,0.46337485172004744,0,3.247826908541194,3.517082745506962
76,12,0.9908854365348816,0.9944532488114104,1,0.9513888888888888,1,137,0,7,624,12,0.5867000222206116,0.5316061851818678,0.5410657325869098,0.0571463384915316,0.4704112337011033,469,528,7738,11265,12,0.5775253772735596,0.5199681592466889,0.5328823053396385,0.0533037736758398,0.4561765312435554,2212,2637,39286,55097,163,832,Exploit (best predictions),mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,26,0.1495,0.1726,637,0.197,0.1259,0.1271,46,21,400,512,488,612,3,11,76,635,173,26,620,1,480,7,32,0,32,77,152,319,73,11,0,275,479,126,16,63,7,14,1,67,0,19,66,67,2,39,0,40,21,111,111,8,435,357,3,113,20,38,4,86,120,102,134,0,2,17,132,31,10,134,0,93,1,3,0,3,10,70,73,12,4,0,70,125,10,2,24,0,4,0,0,0,5,11,10,0,8,0,9,4,21,21,0,99,84,0,20,4,3.841951247218851,95,0.4277306323569669,0,3.355121889604648,3.5987008300252614
77,13,0.9927884340286256,0.9955156950672646,1,0.9644970414201184,1,163,0,6,663,13,0.585099995136261,0.5288634413475652,0.5476319766012767,0.0564937431660794,0.4663991975927783,465,532,7766,11237,13,0.580146849155426,0.5220052896545336,0.5359765515343647,0.0535328789385596,0.4575990047688161,2207,2616,39020,55325,184,896,Exploit (best predictions),mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,21,0.1503,0.1742,679,0.21560000000000001,0.1301,0.1272,46,23,414,549,531,671,3,13,80,692,202,31,657,1,509,7,32,0,32,77,158,358,75,12,0,323,535,131,18,66,7,15,3,69,0,20,69,69,2,41,0,43,25,127,127,10,485,401,3,120,20,39,6,91,130,114,152,0,2,19,149,42,12,146,0,102,1,3,0,3,10,73,87,13,4,0,85,142,11,3,24,0,4,0,0,0,5,11,11,0,9,0,10,5,24,24,2,114,98,0,22,4,4.033602559869323,97.5,0.39717844433146926,0,3.499449862046625,3.719309462915601
78,14,0.9921875,0.9950842696629214,1,0.9633507853403142,1,184,0,7,705,14,0.5797500014305115,0.5322256038229934,0.545933833706561,0.0571496891439502,0.4794383149448345,478,519,7886,11117,14,0.5781603455543518,0.5231835474729513,0.5323522813901099,0.0535662580831966,0.4623073719283632,2220,2582,39224,55078,201,960,Exploit (best predictions),mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,17,0.1525,0.1763,716,0.2351,0.1342,0.1278,46,25,425,567,553,731,3,13,83,751,232,34,685,1,533,7,33,0,33,78,162,401,76,12,0,369,581,144,18,66,7,15,3,70,0,21,69,75,2,46,0,48,28,143,143,11,542,458,3,127,20,39,6,96,139,124,167,0,2,20,164,53,13,150,0,105,1,3,0,3,10,74,99,13,4,0,99,157,12,3,24,0,4,0,0,0,5,11,14,0,11,0,13,5,27,27,3,127,111,0,25,4,4.118243052411625,97.5,0.370699881376038,0,3.7304193708134594,3.856390317320958
79,15,0.993749976158142,0.9960474308300395,1,0.9710144927536232,1,201,0,6,753,15,0.5840499997138977,0.5411411047329221,0.5480815176149931,0.059234288466169,0.4934804413239719,492,505,7814,11189,15,0.5765246152877808,0.5240866406173652,0.5345135472830519,0.0535851595540176,0.4660397074190178,2230,2555,39386,54869,209,1000,Exploit (best predictions),mlp,64,64,4,Innate,TRUE,ALDH1,NA,NA,8,0.15310000000000001,0.1758,732,0.2134,0.1295,0.1277,46,27,434,593,580,769,3,13,83,787,254,36,702,1,545,8,33,0,33,83,163,425,76,12,0,398,610,145,18,67,7,15,3,74,0,21,69,77,2,48,0,54,29,150,150,13,573,488,3,143,24,40,8,99,142,130,173,0,2,20,170,57,14,153,0,106,2,3,0,3,12,74,104,13,4,0,104,162,12,3,24,0,4,0,1,0,5,11,14,0,11,0,16,5,30,30,4,132,116,0,27,4,4.1140727255799145,100,0.35587188612099646,0,3.8157791852373135,3.87583933094769
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,7,0.1338,0.1256,61,0.1338,0.1317,0.1317,37,4,23,40,37,39,0,0,4,52,19,0,47,0,36,1,3,0,3,10,3,30,8,1,0,11,31,25,0,4,0,1,0,2,0,4,3,7,0,5,0,16,2,24,24,4,10,6,0,18,2,26,1,2,5,4,5,0,0,2,6,3,0,4,0,3,0,0,0,0,0,1,4,2,1,0,3,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,2,0,3,2,0,1,0,1.69033946846068,60.46511627906976,0,0,0.7330518414262256,1.9951980792316928
81,1,1,1,1,1,1,7,0,0,57,1,0.5950000286102295,0.5312219878073414,0.5330940725138105,0.0572247849395337,0.4603811434302908,459,538,7562,11441,1,0.5941302180290222,0.5357828712283832,0.544967906245861,0.0582290425109257,0.470978108053826,2345,2634,37927,57030,34,128,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,27,0.1554,0.2009,106,0.2103,0.1389,0.1389,38,8,45,87,79,93,0,0,13,106,39,0,80,0,63,1,3,0,3,13,5,87,18,5,0,38,57,38,2,9,0,5,0,4,0,4,3,9,0,6,0,29,13,37,37,4,41,35,0,26,2,31,3,16,23,18,23,0,0,6,25,11,0,16,0,14,0,0,0,0,1,2,27,7,4,0,14,14,6,1,3,0,4,0,1,0,0,0,1,0,1,0,8,5,7,7,0,11,9,0,3,0,4.637452475862468,72.09302325581395,0,0,2.1380678708264913,1.8484923381117153
82,2,1,1,1,1,1,34,0,0,94,2,0.5837000012397766,0.5319282585957104,0.5548369045461914,0.0571601208459214,0.4744232698094283,473,524,7802,11201,2,0.5851990580558777,0.5520952854099737,0.5784608793086194,0.0613771374972943,0.5153473344103393,2552,2400,39027,55893,63,192,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,29,0.1575,0.1956,153,0.1881,0.12274,0.1309,40,9,78,123,110,127,0,2,14,136,45,0,124,0,106,2,3,0,3,14,9,122,22,7,0,53,75,42,3,12,0,7,12,23,0,4,4,12,0,8,0,38,21,57,57,4,50,42,0,32,5,35,3,26,38,33,42,0,1,6,44,15,0,39,0,37,1,0,0,0,2,3,46,8,5,0,20,23,7,1,6,0,5,6,10,0,0,1,3,0,3,0,15,11,17,17,0,17,13,0,6,0,5.987430363936564,81.3953488372093,0,0,1.710454296661193,1.4409763905562225
83,3,1,1,1,1,1,63,0,0,129,3,0.5651000142097473,0.51026050841046,0.5228381824946502,0.0521112015819471,0.4493480441323972,448,549,8149,10854,3,0.5672791600227356,0.5356256760391314,0.55460726478275,0.0570449599481409,0.5005078204346943,2464,2459,40730,54155,94,256,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,31,0.1562,0.1829,202,0.1703,0.1218,0.1278,41,9,97,155,154,183,0,2,18,195,69,0,175,0,155,2,6,0,6,17,11,167,27,11,0,71,104,42,9,20,0,11,29,43,0,4,7,15,1,10,0,62,36,86,86,4,64,49,0,50,5,37,3,33,59,54,68,0,1,8,72,25,0,67,0,64,1,2,0,2,5,3,68,12,8,0,26,40,7,3,10,0,8,16,21,0,0,3,4,0,4,0,28,19,33,33,0,23,16,0,10,0,6.85507196886142,86.04651162790698,0,0,1.496647509578544,1.1886286429465402
84,4,1,1,1,1,1,94,0,0,162,4,0.5525000095367432,0.5269144274374458,0.5515831291168669,0.0555493461495473,0.4984954864593781,497,500,8450,10553,4,0.5557928085327148,0.5511458458724129,0.5756319053871213,0.0596778157606631,0.5459934587080949,2671,2221,42086,52766,126,320,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,32,0.1543,0.1761,249,0.1584,0.11414,0.1244,41,9,110,204,204,241,0,2,27,245,85,0,236,0,210,2,8,0,8,22,11,210,44,26,0,90,147,46,11,24,0,26,41,57,0,6,17,21,1,16,0,92,52,121,121,7,69,51,0,59,5,38,3,41,83,78,97,0,1,11,96,33,0,96,0,93,1,3,0,3,5,3,90,24,18,0,39,58,8,5,12,0,18,22,29,0,0,8,7,0,7,0,44,27,51,51,1,27,18,0,15,0,7.454339471249969,88.37209302325581,0,0,1.2461881304245837,0.9975990396158463
85,5,0.996874988079071,0.9974226804123713,0.999979545082638,0.9921259842519684,1,126,0,1,193,5,0.5540000200271606,0.5315053195158808,0.5543675440360971,0.0565319601477667,0.506519558676028,505,492,8428,10575,5,0.5495385527610779,0.5476100699354116,0.5703960579846762,0.0584641848976711,0.5454732510288066,2651,2209,42693,52127,156,384,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,30,0.1523,0.1696,303,0.1478,0.1193,0.1234,41,12,136,246,240,294,0,4,37,289,101,0,286,0,257,2,12,0,12,30,11,250,57,39,0,108,174,56,13,32,0,39,46,68,0,6,22,23,1,18,0,127,67,159,159,16,85,55,0,63,5,38,5,53,103,92,120,0,3,13,114,40,0,117,0,113,1,6,0,6,9,3,105,28,21,0,44,72,11,6,15,0,21,24,34,0,0,10,8,0,8,0,58,34,67,67,7,35,20,0,17,0,7.763767427180084,88.37209302325581,0,0,1.119940313290067,0.8952811893988364
86,6,0.9973958134651184,0.9978070175438596,0.9999859424201528,0.9936305732484076,1,156,0,1,227,6,0.5503000020980835,0.5385869232176876,0.5568777848569653,0.0579325594250967,0.5255767301905717,524,473,8521,10482,6,0.5466792583465576,0.5469287140840178,0.5692165077186622,0.0579427368790283,0.5472049689440994,2643,2187,42971,51815,184,448,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,28,0.1517,0.166,353,0.1442,0.12177,0.1231,41,18,159,286,280,346,0,8,38,337,121,0,336,0,301,2,14,0,14,37,13,283,64,44,0,125,212,59,14,36,0,44,54,84,0,8,31,27,1,20,0,142,75,176,176,20,97,62,0,72,5,39,7,67,124,112,143,0,5,14,131,47,0,136,0,128,1,8,0,8,13,4,120,31,23,0,53,91,11,6,17,0,23,25,40,0,1,14,9,0,8,0,65,40,75,75,8,41,23,0,24,0,7.902500622023224,90.69767441860465,0,0,1.0821241468672855,0.8728991596638656
87,7,0.9977678656578064,0.9981060606060606,0.99998970685112,0.9945945945945946,1,184,0,1,263,7,0.5460000038146973,0.5258698792794739,0.5508341843928881,0.0552437548145702,0.5035105315947843,502,495,8585,10418,7,0.54093337059021,0.5397905116491699,0.5623684854265868,0.0561307547046949,0.5385256143273636,2586,2216,43485,51265,215,512,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,31,0.1509,0.1659,404,0.1409,0.1167,0.1222,43,20,184,335,323,400,0,8,43,381,133,0,383,2,337,2,20,0,20,39,20,315,66,44,0,145,243,68,17,39,1,44,55,94,0,12,33,30,1,23,0,160,94,199,199,23,106,71,0,81,5,40,8,77,145,131,169,0,5,14,154,53,0,164,1,151,1,10,0,10,14,8,132,31,23,0,63,110,14,6,18,0,23,25,48,0,1,16,11,0,10,0,75,50,86,86,10,44,26,0,29,0,8.121113942901017,93.02325581395348,1.3901245551601424,0.4375603334795963,1.084305848776292,0.8444791870236467
88,8,0.998046875,0.9983164983164984,0.9999921697596116,0.9953703703703703,1,215,0,1,296,8,0.5465999841690063,0.5328383191990327,0.5578655927789684,0.0566846094694056,0.5175526579739218,516,481,8587,10416,8,0.5422261953353882,0.5475046707053661,0.5731751759209749,0.0573265004777208,0.5533431146510166,2640,2131,43412,51305,241,576,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,26,0.1492,0.1627,448,0.1389,0.11554,0.1214,44,26,212,376,362,451,0,8,48,423,148,3,429,4,369,2,21,0,21,42,29,348,71,48,0,164,275,79,17,42,2,49,55,106,0,12,47,36,1,29,0,183,104,227,227,27,118,80,0,92,7,42,12,91,162,148,191,0,5,16,171,60,1,183,2,164,1,11,0,11,15,13,143,32,24,0,70,122,17,6,19,1,25,25,55,0,1,21,12,0,11,0,86,52,99,99,13,49,30,0,32,0,8.124152648745808,97.67441860465115,2.4713325425069197,0.7807093086980349,1.0860027280388527,0.8692771714494926
89,9,0.9982638955116272,0.9979253112033196,0.9999938068991144,1,0.995850622406639,240,1,0,335,9,0.543150007724762,0.5400514810758645,0.5715742185246473,0.0580890336590662,0.5366098294884654,535,462,8675,10328,9,0.5387934446334839,0.5506469806340588,0.5740246603990093,0.0575764098148945,0.5637513171759747,2675,2070,43785,50894,257,640,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,16,0.1467,0.1611,501,0.139,0.1182,0.12103,45,29,244,432,408,506,0,9,58,473,164,5,471,8,395,3,22,0,22,45,39,379,74,51,0,178,321,87,17,49,3,56,57,110,0,12,82,41,1,33,0,199,108,246,246,31,134,93,1,98,8,42,14,100,177,159,203,0,5,17,180,63,1,197,4,174,1,11,0,11,15,15,154,33,25,0,73,131,17,6,20,2,26,26,58,0,1,28,14,0,12,0,94,53,107,107,14,52,32,0,34,0,7.822234113882285,97.67441860465115,4.448398576512456,1.464209676235225,1.1362303542106498,0.8695026648791812
90,10,0.998437523841858,0.9986945169712792,0.9999949202994992,0.996124031007752,1,257,0,1,382,10,0.5434499979019165,0.5283295289225041,0.5553275624378794,0.055713349355473,0.5115346038114343,510,487,8644,10359,10,0.5394524931907654,0.5386418036214651,0.5556867713697722,0.0551423553136587,0.5377458236413618,2543,2186,43574,51057,272,704,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,15,0.146,0.159,551,0.141,0.1193,0.12085,45,31,270,470,447,556,0,9,67,520,182,5,517,10,431,4,26,0,26,50,48,419,81,55,0,186,343,90,18,56,5,60,61,123,0,12,86,58,3,39,0,218,114,268,268,36,141,98,1,107,8,42,14,105,184,167,215,0,5,19,190,67,1,208,4,182,1,13,0,13,17,18,158,37,26,0,75,138,17,6,23,4,27,26,62,0,1,29,15,0,13,0,98,55,113,113,17,52,32,0,37,0,7.546019229791168,97.67441860465115,5.054998382400518,1.3834628190899,1.0884709160571229,0.8215521502718736
91,11,0.9985795617103576,0.9988425925925926,0.999995744825708,0.99633699633699635,1,272,0,1,431,11,0.5395500063896179,0.5357810789628266,0.5577192029701693,0.0571613459879206,0.5315947843530592,530,467,8742,10261,11,0.5319650173187256,0.5358266276266892,0.5518024557365765,0.0543413301459916,0.5400933389902418,2546,2168,44306,50276,294,768,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,22,0.1454,0.1577,599,0.1417,0.1231,0.12103,47,33,295,514,487,603,1,10,75,559,198,5,566,10,470,5,34,0,34,57,56,452,94,55,0,196,375,100,19,69,9,60,62,135,0,12,92,65,3,44,1,235,126,295,295,45,146,101,1,118,8,42,15,115,198,180,232,0,5,23,204,73,1,227,4,199,1,15,0,15,19,21,166,42,26,0,76,152,19,6,29,6,27,26,68,0,1,30,17,0,14,0,102,59,121,121,18,53,32,0,42,0,7.4931325572565965,97.67441860465115,4.633748517200474,1.2799383904505197,1.0283088331117887,0.7600754587549305
92,12,0.9973958134651184,0.9978902953586498,0.999985648267746,0.9932432432432432,1,294,0,2,472,12,0.5441499948501587,0.5334498205979301,0.561328647311191,0.056768558951965,0.5215646940822467,520,477,8640,10363,12,0.5386971831321716,0.5423869443841774,0.5556155632937771,0.0554834242188176,0.546462063086104,2564,2128,43648,50892,311,832,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,17,0.1448,0.1559,653,0.1409,0.1228,0.1212,47,35,321,557,522,652,1,13,82,602,207,5,614,11,508,5,34,0,34,63,63,485,100,58,0,207,406,112,23,77,11,64,65,150,0,13,97,67,4,45,1,251,132,324,324,50,156,110,1,128,8,43,15,120,206,184,244,0,6,28,216,76,1,238,4,208,1,15,0,15,21,22,170,45,27,0,80,163,22,6,33,8,28,27,72,0,1,30,19,1,15,0,106,62,130,130,20,56,34,0,44,0,7.330348698681368,100,4.705036955926635,1.2099739125159255,1.0337910584216001,0.7634359209921912
93,13,0.9975961446762084,0.9980806142034548,0.9999876566829804,0.9936102236421726,1,311,0,2,519,13,0.5452499985694885,0.5364046409607184,0.5707373132395133,0.0573895933537385,0.526579739217653,525,472,8623,10380,13,0.5426145792007446,0.5458958445893426,0.5631493796529986,0.0560659959407258,0.5495187165775401,2569,2106,43252,51241,329,896,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,18,0.1434,0.154,699,0.1421,0.119,0.12103,47,36,344,587,549,701,1,15,94,650,224,6,659,12,541,5,35,0,35,70,68,504,112,61,0,221,445,125,24,93,16,67,66,155,0,14,99,73,6,51,1,264,144,350,350,52,160,113,1,137,8,43,15,127,216,193,258,0,6,31,228,79,1,252,5,218,1,15,0,15,22,25,178,48,29,0,83,174,24,6,36,10,30,27,74,0,1,31,21,1,17,0,110,65,135,135,22,56,34,0,45,0,7.212256751070691,100,4.766141331977631,1.4297184148649422,0.9861292628709941,0.7216673903603995
94,14,0.9977678656578064,0.998236331569665,0.9999892786113658,0.9939577039274924,1,329,0,2,565,14,0.5464000105857849,0.5450880875009388,0.575578706862048,0.0591767660224915,0.5436308926780341,542,455,8617,10386,14,0.5407652854919434,0.5435881604487984,0.5620443318393746,0.0554116699675713,0.5467038866222891,2546,2111,43401,51046,342,960,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,13,0.1428,0.1532,747,0.1526,0.1327,0.1219,47,40,378,627,590,753,1,15,97,691,231,6,709,14,579,6,37,0,37,83,74,538,114,63,0,231,477,132,26,95,18,69,67,166,0,14,102,79,6,57,1,289,148,382,382,59,167,117,2,144,9,43,15,133,225,198,267,0,6,32,238,81,1,262,6,223,1,15,0,15,24,28,186,48,29,0,85,180,25,7,36,11,30,27,76,0,1,31,22,1,18,0,114,66,140,140,23,57,35,0,46,0,7.007159820521272,100,5.189798339264532,1.650446871896723,0.9529673938540933,0.7146542827657378
95,15,0.9979166388511658,0.9983818770226538,0.9999905372925302,0.994186046511628,1,342,0,2,616,15,0.5500500202178955,0.5531863442772669,0.5854237184003729,0.0609086918349429,0.5566700100300903,555,442,8557,10446,15,0.5474252700805664,0.5505738438237302,0.5679952560436017,0.0567677881963596,0.5540482342807924,2573,2071,42752,51644,352,1000,Exploit (best predictions),mlp,64,64,5,Innate,TRUE,ALDH1,NA,NA,10,0.1421,0.1522,772,0.1544,0.1318,0.1222,47,43,391,657,615,785,1,15,98,718,245,6,735,16,599,6,38,0,38,88,77,568,115,64,0,239,498,138,27,97,18,70,67,167,0,14,102,80,6,58,1,305,149,400,400,65,172,122,2,151,9,43,15,134,234,206,274,0,6,33,248,86,1,268,8,227,1,15,0,15,25,28,192,49,30,0,88,185,29,7,36,11,31,27,77,0,1,31,22,1,18,0,119,66,145,145,26,59,37,0,51,0,6.928964590450383,100,5.693950177935943,2.1380789022298456,0.9539447963093284,0.7340288388082505
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,Exploit (best predictions),mlp,64,64,6,Innate,TRUE,ALDH1,NA,NA,5,0.1355,0.0994,62,0.1355,0.1334,0.1334,41,7,19,39,35,43,0,1,7,49,13,2,50,0,37,4,5,0,5,14,2,32,12,2,0,14,27,25,2,5,0,2,2,3,0,2,2,4,0,2,0,6,4,16,16,1,12,10,0,12,4,22,1,2,3,3,5,0,0,2,4,0,0,4,0,2,0,0,0,0,1,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,1.2073853346147716,53.65853658536586,0,0,1.2217530690437095,1.3966386554621848
97,1,1,1,1,1,1,5,0,0,59,1,0.5843999981880188,0.5242183425506747,0.5318210063543258,0.0554272517321016,0.4573721163490471,456,541,7771,11232,1,0.5824828147888184,0.5217659267821059,0.5298646467338881,0.0548340198691543,0.4543264404738004,2263,2718,39007,55948,12,128,Exploit (best predictions),mlp,64,64,6,Innate,TRUE,ALDH1,NA,NA,7,0.1477,0.1901,108,0.2028,0.1266,0.1266,42,17,44,63,62,99,0,1,34,100,24,2,106,0,84,4,5,0,5,19,11,62,13,2,0,23,65,26,2,5,3,2,2,3,0,3,2,4,0,2,0,7,4,22,22,2,47,23,0,34,4,24,4,6,6,6,11,0,0,2,9,2,0,9,0,7,0,0,0,0,1,1,5,0,0,0,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,3,0,1,0,1.6367479326573418,58.536585365853654,0,0,1.4050160294002658,1.745798319327731
98,2,0.9921875,0.9956896551724138,1,0.9230769230769232,1,12,0,1,115,2,0.6326000094413757,0.5262983076472485,0.5399735490215318,0.0568039078855547,0.4082246740220662,407,590,6758,12245,2,0.6319188475608826,0.5191225759224792,0.5260443750907107,0.0548662652289595,0.3938480096501809,1959,3015,33746,61152,22,192,Exploit (best predictions),mlp,64,64,6,Innate,TRUE,ALDH1,NA,NA,10,0.1569,0.2009,162,0.199,0.1362,0.1315,43,41,74,101,99,147,0,1,36,142,36,2,160,0,132,4,8,0,8,21,13,92,13,2,0,33,83,50,2,6,13,2,3,3,0,3,2,13,1,11,0,8,6,47,47,8,52,28,0,36,5,26,6,8,11,12,20,0,0,2,19,7,0,18,0,15,0,0,0,0,2,1,8,0,0,0,5,8,4,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,5,5,3,6,5,0,2,0,2.0908486985175303,63.41463414634146,0,0,1.1403028644407955,1.5870893812070281
